0,1,2,3,4,5
1483911030084,2,2,0,0,0
1483911346283,12,6,25,6,12
1483911482673,62,50,87,68,43
1483911647312,93,37,81,50,68
1483911996877,100,62,81,18,43
1483912900104,75,62,56,68,43
1483913114143,100,62,87,81,50
1483913348174,62,87,68,81,43
1483913445368,28,20,17,28,29
1483913731641,75,81,75,93,75
1483913868518,0,0,0,0,0
1483914318559,31,43,68,87,50
1483914631220,56,65,58,63,60
1483915305510,75,43,68,81,50
1483915338244,70,73,64,52,65
1483915783488,81,61,73,64,61
1483915802239,81,75,87,87,43
1483915862541,87,100,81,68,12
1483916392773,48,70,70,61,94
1483916455960,81,37,56,56,0
1483916771931,93,81,100,25,18
1483917001696,56,56,81,56,37
1483917042055,53,76,68,61,73
1483917050449,0,12,0,0,0
1483917312507,56,31,56,75,68
1483918048083,68,12,75,56,12
1483918097989,75,37,68,81,56
1483918104895,93,31,56,62,25
1483918211829,75,31,68,56,25
1483918327339,68,56,68,43,18
1483918746078,75,56,50,56,43
1483919121933,87,93,81,87,37
1483919755854,81,43,87,50,50
1483919949998,87,37,56,100,68
1483919982754,75,50,75,75,50
1483920186548,87,25,37,75,37
1483920261773,5,5,2,0,0
1483920381541,75,37,68,75,31
1483920710796,82,68,77,84,69
1483921608796,70,53,61,45,51
1483921676481,37,81,43,87,6
1483922391448,68,56,75,68,68
1483922628494,0,0,0,0,0
1483923138134,56,81,75,76,76
1483923463627,81,56,93,31,62
1483924005197,93,75,87,75,87
1483924413375,56,75,50,68,43
1483924997567,43,31,81,50,50
1483926183661,87,50,68,31,12
1483926464614,87,75,81,62,50
1483927341108,81,68,93,87,68
1483927814935,100,25,87,93,18
1483929023942,25,25,50,87,87
1483929380207,26,53,60,86,93
1483929402648,30,44,52,94,92
1483931779944,81,43,68,75,43
1483932153894,100,68,62,50,18
1483932374822,100,68,75,50,50
1483933581908,50,31,18,25,6
1483935236132,50,31,31,6,0
1483935657442,23,26,23,33,30
1483937437518,0,0,0,0,0
1483937585777,87,31,75,68,43
1483939352654,18,12,12,0,0
1483940029618,49,73,68,70,82
1483941766460,75,25,43,81,18
1483941863542,5,2,5,2,2
1483942323401,0,0,0,0,0
1483944172799,31,31,31,12,12
1483944519364,93,81,100,37,37
1483944734669,93,25,81,56,37
1483945252050,93,68,81,68,75
1483945284671,80,77,84,85,62
1483946663565,81,31,43,62,25
1483947076856,82,82,96,96,72
1483947104433,77,52,73,68,52
1483948334405,50,50,43,37,31
1483949041123,68,68,43,81,37
1483950463730,81,56,75,81,75
1483950696104,87,62,87,68,37
1483951070245,75,81,87,37,50
1483951460831,87,56,43,87,37
1483951535421,75,43,31,87,37
1483952480780,100,75,93,100,56
1483952554783,0,0,0,0,0
1483952599384,72,61,66,64,54
1483952979706,87,81,87,68,56
1483953299737,0,0,0,0,0
1483953523828,75,75,62,87,87
1483953651378,75,18,56,68,81
1483953946686,5,5,0,0,0
1483954086415,43,56,81,75,50
1483954696951,5,5,5,0,0
1483955472918,75,56,68,81,31
1483955708684,87,68,75,68,56
1483955851960,68,93,50,37,37
1483955861038,81,48,58,61,69
1483955968235,81,62,50,43,62
1483956126327,87,75,75,68,50
1483956559729,53,85,90,68,57
1483957137763,6,37,12,0,0
1483957363217,87,68,56,62,43
1483957575794,100,100,87,87,68
1483957738542,81,87,100,81,31
1483958435734,0,0,0,0,0
1483958513133,100,81,62,56,0
1483958907803,73,54,64,70,81
1483959099603,81,75,75,81,50
1483959485962,5,5,0,0,0
1483959550159,68,80,69,76,66
1483959583870,81,56,56,68,43
1483959690146,68,75,75,87,62
1483960111668,100,62,75,68,31
1483960346173,87,87,87,50,62
1483960561018,81,50,62,25,37
1483960763742,12,8,6,5,2
1483960917991,68,75,81,87,81
1483960991779,75,50,81,56,62
1483961138595,75,68,68,62,37
1483961457180,69,68,64,64,65
1483961523375,0,0,0,0,0
1483961624463,25,25,12,12,6
1483961682905,87,62,75,50,43
1483962121993,68,43,87,87,81
1483962907022,25,37,18,43,37
1483962990566,94,58,76,64,49
1483963078652,87,50,31,81,18
1483963235317,0,0,0,0,0
1483963414221,62,87,87,75,37
1483963418554,87,68,62,93,31
1483963574971,0,0,0,0,0
1483964172895,10,5,5,5,5
1483964233302,87,75,68,87,43
1483964333124,100,87,81,62,12
1483964764979,82,65,76,66,73
1483965164362,0,0,0,0,0
1483965251103,100,75,87,81,75
1483965575398,87,75,62,75,31
1483966064482,93,81,75,75,37
1483966156690,25,18,12,6,12
1483966400639,100,100,87,87,18
1483966728071,62,43,31,0,0
1483967836392,75,100,87,100,75
1483967854094,100,62,87,56,18
1483968154331,87,75,93,100,68
1483968916175,68,81,81,50,25
1483968934591,0,0,0,0,0
1483968945800,62,81,87,75,50
1483969314503,6,3,3,6,5
1483969670175,68,68,62,87,100
1483969739324,0,0,0,0,0
1483970046857,0,0,0,0,0
1483970099251,84,45,76,73,64
1483970565112,68,72,77,53,58
1483971257322,81,31,75,56,62
1483971424676,12,6,12,6,6
1483971481262,81,50,68,81,37
1483971752459,87,81,68,87,68
1483971925002,93,37,56,25,62
1483971990515,0,0,0,0,0
1483972076421,60,57,69,60,80
1483972375310,6,4,0,0,0
1483972696401,100,81,68,87,43
1483973302148,93,68,56,56,18
1483973509867,64,80,82,73,69
1483973530484,83,60,68,66,63
1483974576034,87,93,87,87,62
1483974795905,100,50,31,56,37
1483975423830,0,0,0,0,0
1483975806630,68,75,68,81,62
1483976229843,0,0,0,0,0
1483976477159,51,58,60,71,65
1483977013001,87,56,62,75,31
1483977207674,2,2,5,2,5
1483977284163,100,18,75,75,37
1483977566937,87,43,37,25,18
1483977641051,18,18,12,12,6
1483978015900,93,75,81,68,68
1483978040904,94,41,72,54,70
1483978317813,100,87,75,62,37
1483978627859,81,64,78,85,77
1483978857463,0,0,0,0,0
1483978913842,50,56,56,62,25
1483979228515,6,0,0,0,0
1483979970278,87,43,50,62,43
1483981496330,85,72,88,70,82
1483982021793,75,43,81,50,31
1483982112728,87,25,68,87,56
1483982113246,81,43,87,68,50
1483982765640,0,0,0,0,0
1483983025425,68,43,50,68,50
1483983293016,87,68,62,50,43
1483983543626,0,0,0,0,0
1483983718833,0,0,0,0,0
1483983808047,100,43,56,50,37
1483984027181,87,62,68,68,12
1483984223527,62,62,68,62,37
1483985250354,81,37,50,43,50
1483986029350,100,62,81,62,50
1483986047788,68,25,62,68,56
1483986166384,0,0,0,0,0
1483986193284,87,87,50,100,31
1483986666115,100,25,81,68,31
1483986695274,87,12,50,56,50
1483986981964,5,0,0,0,0
1483987213077,82,61,70,61,76
1483987809870,93,18,31,56,56
1483988224869,63,86,50,68,63
1483988582344,100,75,87,100,25
1483988591764,75,37,93,87,56
1483988924698,81,62,56,87,56
1483989168441,93,31,62,50,56
1483989222275,66,44,60,64,58
1483989503132,76,42,72,45,58
1483989653673,12,12,0,0,0
1483989767665,100,75,75,87,18
1483990059446,93,68,87,62,50
1483990279945,63,73,66,45,61
1483990312140,93,50,62,31,25
1483990728182,43,43,68,93,43
1483991184631,68,18,62,75,68
1483991545056,75,31,25,37,12
1483991714929,81,100,68,75,68
1483991794207,0,6,0,0,0
1483991925829,93,62,62,68,12
1483992049375,93,87,87,37,18
1483992126403,50,81,87,62,68
1483992247454,62,50,68,25,50
1483992721850,12,8,6,6,2
1483992780220,0,0,0,0,0
1483992849931,56,56,87,56,75
1483992883858,87,87,68,68,68
1483993304039,68,37,87,56,75
1483993565621,100,93,81,75,81
1483993648237,93,87,87,100,50
1483994029738,68,62,68,37,43
1483994033203,0,0,0,0,0
1483994766839,75,50,56,68,50
1483995330965,93,43,37,31,25
1483995956441,93,75,75,87,68
1483996011810,50,37,68,25,37
1483996092565,87,37,37,50,31
1483996125577,87,81,43,50,18
1483996244642,87,93,87,43,68
1483996448926,62,43,100,100,68
1483996529290,87,56,62,100,62
1483996672855,87,18,37,56,50
1483996738756,0,0,0,0,0
1483996939734,68,31,68,50,50
1483997001606,73,60,61,72,68
1483997192941,76,74,73,77,69
1483997401829,87,75,62,87,25
1483997560302,75,12,43,75,62
1483997786878,75,56,37,43,18
1483998282330,68,75,62,87,56
1483998404689,93,75,56,75,25
1483998928810,50,86,75,55,60
1483999828764,62,100,81,68,68
1483999919553,10,10,10,10,10
1484000276428,68,56,56,68,12
1484000496252,100,81,81,75,25
1484000581710,81,50,81,12,37
1484000675876,100,81,100,75,50
1484000799639,72,60,70,73,69
1484000824740,70,74,80,68,66
1484001042401,88,46,70,58,36
1484001349807,73,46,58,48,40
1484001443137,81,37,68,81,87
1484001868280,81,25,81,43,37
1484001940873,12,6,6,0,6
1484002076300,81,100,75,87,81
1484002084074,12,13,9,5,5
1484002806286,62,43,56,37,43
1484003472409,62,43,75,81,31
1484003833071,100,100,81,87,25
1484003990895,0,0,0,0,0
1484004198856,75,31,75,81,56
1484004282887,53,60,88,53,73
1484005415072,87,75,75,87,87
1484005572061,87,87,81,62,68
1484005692714,93,57,76,73,61
1484007495021,25,12,12,6,12
1484007695842,80,61,73,55,46
1484008232844,62,31,62,37,25
1484009869157,43,18,56,43,0
1484010104943,25,50,75,31,87
1484010773020,75,62,93,75,68
1484010846792,0,6,0,0,0
1484011096049,81,37,56,87,37
1484011376074,81,50,68,43,75
1484011425350,50,69,77,84,50
1484014758827,46,36,50,33,41
1484016317009,0,0,0,0,0
1484018722546,5,0,0,0,0
1484018960428,56,64,72,76,66
1484019325117,87,56,50,50,18
1484019632891,87,50,62,93,81
1484019721457,50,50,43,50,25
1484019965090,88,53,49,58,48
1484020047628,17,20,18,20,17
1484022771829,81,62,43,18,25
1484024612477,87,62,50,50,50
1484026219339,100,100,100,81,56
1484026738918,68,50,55,56,61
1484027114484,100,50,25,62,18
1484028069929,75,18,37,87,6
1484028113510,87,75,81,81,50
1484028339931,37,25,18,12,18
1484032761735,87,62,81,37,0
1484032797984,31,31,37,62,75
1484033662086,25,12,12,25,12
1484034151647,80,54,74,86,76
1484034439190,75,68,50,31,37
1484034489746,83,61,48,60,50
1484035137761,81,54,70,76,64
1484036026010,81,25,87,75,75
1484037581447,100,31,100,68,18
1484038070665,81,87,75,100,93
1484038334163,100,87,75,75,50
1484038796411,62,75,62,81,43
1484039361152,100,62,62,25,100
1484041497269,0,0,0,0,0
1484041751271,77,69,81,77,60
1484041997659,56,43,100,81,50
1484042073496,62,62,75,43,62
1484042084641,0,0,0,0,0
1484042737971,0,0,0,0,0
1484043753500,87,81,75,93,87
1484044372336,37,31,18,18,6
1484044554957,93,62,75,43,37
1484045498134,81,81,93,87,18
1484045601173,93,75,87,81,31
1484046171677,0,0,0,0,0
1484046427867,100,93,87,81,68
1484046591774,93,81,87,62,56
1484047057227,76,85,88,76,48
1484047187189,82,73,62,37,54
1484047300121,90,65,86,98,70
1484047491456,0,0,0,0,0
1484047575337,87,75,100,75,56
1484047581950,100,100,87,100,100
1484047830685,87,56,62,18,25
1484047960164,66,30,93,50,72
1484048167661,87,62,75,25,37
1484048264221,87,56,43,68,50
1484048442165,37,64,86,46,96
1484048490952,48,92,88,65,46
1484048857139,70,69,84,85,65
1484049059923,43,43,93,25,37
1484049100089,93,31,68,81,37
1484049437986,78,58,73,64,64
1484049547802,0,0,0,0,0
1484049811359,87,31,50,81,75
1484049905691,50,56,75,56,75
1484051183897,0,6,0,0,0
1484051222497,37,18,81,37,37
1484051903424,55,61,51,55,50
1484052460437,93,62,75,100,37
1484052593250,0,0,0,0,0
1484052725361,44,72,93,72,46
1484052964598,75,87,68,87,56
1484052983462,75,68,81,68,6
1484054323800,87,25,93,62,81
1484054518478,49,88,82,72,54
1484054599678,60,46,63,56,58
1484054697144,25,18,25,6,6
1484054877704,62,75,87,43,62
1484055139445,68,56,31,87,0
1484055211195,0,0,0,0,0
1484055262892,81,50,81,93,62
1484055574189,75,62,75,87,81
1484055636372,43,50,43,56,37
1484055828660,100,87,100,56,56
1484056036048,0,6,0,0,0
1484056388589,61,58,60,70,63
1484056444292,75,43,50,87,25
1484056489055,87,87,87,81,62
1484056688585,43,37,87,25,43
1484057663430,71,68,70,65,58
1484058226192,93,43,87,25,37
1484058322632,81,31,81,56,68
1484058783864,87,50,50,62,43
1484059285222,0,0,0,0,0
1484059731473,68,56,75,87,68
1484059798830,87,100,75,75,56
1484059916791,93,50,81,87,12
1484060299559,75,18,68,43,87
1484060306035,0,0,0,0,0
1484060760188,62,58,65,60,53
1484060815498,0,0,0,0,0
1484061322525,37,0,31,31,31
1484061435779,37,25,18,25,25
1484061466154,25,18,18,50,43
1484061685423,93,68,68,68,43
1484061688910,62,62,75,81,43
1484061734511,87,68,62,62,62
1484061786845,87,62,43,62,37
1484061838280,68,100,100,93,81
1484061856599,75,50,75,62,62
1484061857047,87,50,31,75,56
1484062014978,87,68,93,31,31
1484062044235,90,72,88,90,49
1484062281348,0,0,0,0,0
1484062423216,50,75,93,81,75
1484062515833,63,73,61,68,65
1484062685659,51,71,63,70,76
1484062759984,93,62,68,100,31
1484062764198,81,87,68,75,68
1484062953330,93,75,81,93,68
1484063106591,75,68,81,87,31
1484064197272,75,37,18,43,18
1484064289167,100,87,87,75,75
1484064343094,50,6,37,18,37
1484065025329,81,62,75,75,43
1484065406263,93,87,81,37,31
1484065541012,56,81,87,50,50
1484065674470,78,46,53,61,48
1484065680758,75,37,68,62,56
1484066427184,87,31,56,62,37
1484066616128,62,31,50,37,12
1484066761762,57,50,48,48,54
1484066805921,62,56,62,43,43
1484066867770,68,31,87,25,75
1484067045588,87,37,50,37,50
1484067117978,100,81,81,62,68
1484067297288,56,87,87,56,75
1484067355481,87,81,68,62,18
1484068137183,87,43,68,81,75
1484068305744,0,0,0,0,0
1484068467816,68,87,75,87,62
1484068764074,60,64,76,74,73
1484068790221,75,25,50,37,18
1484069153829,81,75,75,75,25
1484069181663,75,25,50,37,18
1484069432706,62,68,87,37,68
1484069768113,40,40,45,53,38
1484069933239,87,87,87,62,81
1484069979562,75,87,87,75,68
1484070183868,81,81,75,43,25
1484070301132,93,93,93,93,43
1484070364980,81,56,81,93,68
1484071265120,100,87,81,100,31
1484071553652,93,100,68,100,50
1484072170334,68,68,81,31,75
1484072203029,81,68,62,87,18
1484072301222,100,87,62,43,18
1484072304312,0,0,0,0,0
1484072377067,87,81,62,56,87
1484072520267,70,55,68,75,76
1484072710789,56,50,62,68,75
1484072820381,6,37,87,68,100
1484072826986,61,61,53,61,70
1484072982482,0,0,0,0,0
1484073013061,100,43,75,50,12
1484073314917,75,37,87,75,50
1484073397131,62,37,31,75,43
1484073541333,83,53,50,45,43
1484073806733,75,81,87,100,81
1484073874851,93,68,81,75,93
1484074051498,75,62,56,31,31
1484074175678,100,87,56,50,31
1484074397658,5,5,5,6,0
1484074407526,87,43,68,68,31
1484074807224,0,0,0,0,0
1484075145851,75,68,87,75,62
1484075331380,68,68,68,62,12
1484075369166,87,56,62,62,50
1484075374320,100,100,100,100,100
1484075528896,100,62,75,50,31
1484075532231,0,0,0,0,0
1484075806667,68,18,50,56,50
1484075968874,100,68,87,87,37
1484076092508,87,68,81,87,43
1484076159630,68,37,87,37,68
1484076172878,87,43,62,43,50
1484076543521,62,93,100,87,87
1484076657919,87,43,62,43,50
1484076701099,50,62,81,75,43
1484076714058,87,93,50,87,37
1484076749566,62,70,68,60,57
1484077017224,0,0,0,0,0
1484077044070,87,93,62,81,31
1484077077954,5,0,0,0,0
1484077089692,50,31,31,31,6
1484077123782,93,68,75,62,87
1484077140099,10,13,3,6,6
1484077191495,87,75,87,81,68
1484077418626,5,0,0,0,0
1484077504351,58,66,74,73,84
1484077580981,87,75,87,81,68
1484077629193,65,56,62,64,74
1484077643233,87,50,68,81,37
1484077817669,93,12,18,18,37
1484077818759,75,50,56,62,56
1484077818958,0,0,0,0,0
1484077952131,87,87,93,43,12
1484077965677,87,50,81,68,43
1484078411727,68,68,68,75,43
1484078513273,62,62,37,50,12
1484078535456,75,62,87,25,31
1484078741091,62,31,75,50,56
1484078800333,81,37,43,56,43
1484078910397,87,50,62,75,6
1484078926316,18,18,6,12,0
1484078983483,76,65,82,70,62
1484079054622,65,48,74,62,61
1484079390801,73,73,65,66,66
1484079817980,87,43,37,62,25
1484079915727,87,31,50,50,18
1484080120376,56,25,37,81,31
1484080229568,73,80,51,51,68
1484080680133,81,31,62,12,37
1484080819664,87,43,50,87,37
1484080914598,68,75,87,62,56
1484080994431,77,65,77,73,73
1484081026465,43,87,37,75,37
1484081045655,81,75,81,87,62
1484081099936,62,75,56,31,37
1484081154042,81,31,87,68,50
1484081279151,73,60,61,58,61
1484081282635,30,66,74,73,41
1484081646004,87,37,75,75,31
1484082050564,87,62,50,31,62
1484082171341,31,75,81,37,56
1484082179443,100,50,62,75,12
1484082185792,71,51,61,61,65
1484082242236,0,0,0,0,0
1484082576935,31,75,81,37,56
1484082633910,18,18,12,12,6
1484082665524,93,93,87,12,25
1484082766311,71,61,63,65,66
1484083155658,82,66,68,45,33
1484083206421,90,76,74,57,40
1484083226714,87,50,75,68,37
1484083226919,68,75,62,68,37
1484083667514,51,78,75,70,56
1484083723483,0,0,0,0,0
1484083763613,65,48,52,62,69
1484083767723,72,52,64,69,53
1484083925266,100,81,68,56,37
1484083948134,75,56,62,75,68
1484083949432,0,0,0,0,0
1484084077020,76,51,65,61,58
1484084088253,97,60,82,86,93
1484084099078,69,56,62,58,56
1484084215707,68,66,73,65,58
1484084504448,75,25,75,93,75
1484084891597,61,74,82,65,74
1484084894108,87,56,87,31,50
1484085055475,68,50,68,62,62
1484085056899,5,0,0,0,0
1484085147463,49,46,48,56,34
1484085171711,75,56,87,81,87
1484085220101,74,65,64,74,66
1484085294315,62,18,50,18,6
1484085399635,75,31,87,87,50
1484085571251,56,0,31,18,68
1484085835212,56,0,31,18,68
1484086142170,0,0,0,0,0
1484086469912,68,87,62,68,50
1484086521895,62,25,43,43,43
1484086646694,81,75,56,50,50
1484086820665,75,87,62,50,43
1484087105550,75,0,81,25,25
1484087156388,94,74,72,41,52
1484087265092,93,50,50,62,12
1484087409165,75,75,50,93,25
1484087945843,50,46,54,52,54
1484088002113,87,31,50,87,43
1484088052307,68,37,68,81,37
1484088081883,81,62,50,75,50
1484088156613,100,87,93,56,37
1484088457892,87,56,37,50,56
1484088557837,81,62,50,75,50
1484088766222,100,87,93,56,37
1484088790209,68,58,77,74,53
1484088855471,75,31,75,75,56
1484089036562,80,48,56,49,54
1484089329528,75,75,75,81,81
1484089345440,100,62,68,37,50
1484089380760,76,57,77,70,76
1484089384202,87,81,75,81,75
1484089754810,70,73,84,74,54
1484089952787,62,75,87,87,37
1484090222339,81,37,87,87,50
1484090659375,87,37,75,87,37
1484091130322,87,56,50,56,12
1484091648573,81,53,74,74,56
1484092042019,81,37,75,50,43
1484092129846,68,53,56,60,41
1484092398483,72,78,88,69,50
1484092505516,0,0,0,0,0
1484092705588,43,18,81,68,50
1484092923099,87,75,87,75,50
1484093048310,93,12,50,12,18
1484093088697,62,68,73,80,68
1484093336592,87,75,56,62,62
1484093421177,87,50,75,75,62
1484093662440,25,31,62,31,6
1484094193541,100,75,81,93,68
1484094455461,65,60,75,61,50
1484094670002,75,68,81,81,50
1484095107220,81,93,87,100,68
1484095248842,14,14,13,13,8
1484095463852,66,80,90,70,64
1484095598994,61,55,70,61,55
1484096601760,87,43,68,87,25
1484097187037,5,6,0,0,0
1484100656119,13,5,5,5,1
1484100819600,0,0,0,0,0
1484101669806,62,50,68,75,50
1484102025521,12,12,6,0,0
1484103098691,62,81,62,56,0
1484103131384,63,51,58,65,71
1484103548302,100,68,87,62,12
1484103922958,68,43,81,87,56
1484105805468,93,56,81,75,43
1484106097318,6,12,12,0,0
1484106717394,87,68,62,68,62
1484107609672,56,87,68,81,62
1484107896186,45,46,50,46,34
1484108528010,75,75,81,100,68
1484108798501,0,6,0,0,0
1484108852976,75,62,56,50,50
1484112320576,100,31,87,37,50
1484112550744,62,37,50,37,37
1484113705799,56,56,81,43,43
1484114702013,56,50,81,56,93
1484117328153,48,66,70,55,68
1484119473951,81,75,68,75,12
1484119673699,33,85,71,81,80
1484119704512,66,78,78,65,65
1484119996396,81,50,43,75,18
1484120050930,62,37,62,56,12
1484120543010,75,31,62,37,12
1484120590083,0,0,0,0,0
1484122632644,12,5,5,6,6
1484123449434,93,43,43,68,18
1484125545286,75,31,93,25,50
1484126051241,81,18,93,12,81
1484126575198,87,56,56,68,25
1484126996956,62,100,68,87,37
1484128265885,18,25,12,12,6
1484128827489,45,70,73,56,73
1484129545777,68,37,81,43,50
1484129867412,87,81,81,87,81
1484130367162,87,37,56,62,50
1484130555512,81,56,81,93,75
1484130735155,93,43,56,75,12
1484130781908,75,6,31,56,43
1484130961104,77,49,72,82,69
1484131115700,6,6,8,6,6
1484131265177,0,0,0,0,0
1484132037834,87,31,87,50,0
1484132123493,0,0,0,0,0
1484132144282,87,31,93,62,50
1484132230071,81,50,62,81,25
1484132289873,58,88,76,54,56
1484132330337,98,46,66,62,49
1484132378083,62,87,68,56,50
1484132401050,87,50,56,81,37
1484132568370,76,43,76,48,48
1484132646242,87,31,93,62,50
1484132780971,62,12,87,62,75
1484132980268,93,68,75,37,81
1484133133849,12,12,25,12,0
1484133227486,62,12,37,25,62
1484133397917,65,45,61,80,48
1484133913672,68,31,50,56,43
1484134353264,6,12,12,0,0
1484134513753,50,50,68,43,56
1484134556064,75,43,75,87,12
1484134595187,5,0,0,0,0
1484135891048,6,5,0,0,0
1484136288223,93,75,87,81,87
1484136372764,8,4,8,8,4
1484136376067,75,37,87,68,68
1484136604493,84,56,68,65,81
1484136950444,6,5,0,0,0
1484137019116,68,81,68,62,50
1484137066887,74,72,61,48,48
1484137067809,68,81,62,62,81
1484137264786,25,25,18,12,6
1484137402215,0,0,0,0,0
1484137584629,100,62,62,62,37
1484137748176,0,12,0,0,0
1484137970122,87,62,75,18,25
1484138185156,80,81,55,40,45
1484138270141,81,50,87,50,81
1484138927012,87,25,25,25,25
1484139054312,56,68,75,93,31
1484139118498,75,18,56,68,43
1484139844315,0,0,0,0,0
1484139884918,50,18,25,12,18
1484139893608,75,43,68,100,81
1484140170148,37,75,62,37,25
1484140396787,25,25,12,0,12
1484140624884,68,31,50,75,56
1484140803135,75,68,43,56,68
1484141033979,0,6,0,0,0
1484141212021,77,70,74,45,56
1484141214997,69,70,70,68,70
1484141402856,93,43,100,25,81
1484141595742,12,6,6,5,2
1484141727594,6,1,8,1,0
